Row, Timestamp, Series 1, Series 2
1277, 13.570, 47     , 4037   
1278, 13.580, 47     , 4045   
1279, 13.590, 47     , 4053   
1280, 13.600, 49     , 4061   
1281, 13.610, 49     , 4069   
1282, 13.620, 48     , 4077   
1283, 13.630, 48     , 4085   
1284, 13.640, 48     , 4093   
1285, 13.650, 47     , 4101   
1286, 13.660, 47     , 4110   
1287, 13.670, 46     , 4118   
1288, 13.680, 46     , 4125   
1289, 13.690, 46     , 4134   
1290, 13.700, 45     , 4142   
1291, 13.710, 45     , 4149   
1292, 13.720, 45     , 4159   
1293, 13.730, 45     , 4167   
1294, 13.740, 45     , 4174   
1295, 13.750, 45     , 4183   
1296, 13.760, 45     , 4191   
1297, 13.770, 47     , 4198   
1298, 13.780, 47     , 4208   
1299, 13.790, 47     , 4215   
1300, 13.800, 47     , 4222   
1301, 13.810, 47     , 4232   
1302, 13.820, 47     , 4240   
1303, 13.830, 47     , 4247   
1304, 13.840, 47     , 4256   
1305, 13.850, 47     , 4264   
1306, 13.860, 47     , 4271   
1307, 13.870, 47     , 4281   
1308, 13.880, 47     , 4289   
1309, 13.890, 47     , 4296   
1310, 13.900, 47     , 4306   
1311, 13.910, 47     , 4314   
1312, 13.920, 47     , 4321   
1313, 13.930, 47     , 4330   
1314, 13.940, 47     , 4338   
1315, 13.950, 46     , 4345   
1316, 13.960, 46     , 4355   
1317, 13.970, 46     , 4363   
1318, 13.980, 46     , 4370   
1319, 13.990, 46     , 4379   
1320, 14.000, 45     , 4387   
1321, 14.010, 45     , 4394   
1322, 14.020, 45     , 4403   
1323, 14.030, 45     , 4411   
1324, 14.040, 45     , 4418   
1325, 14.050, 44     , 4428   
1326, 14.060, 44     , 4436   
1327, 14.070, 44     , 4443   
1328, 14.080, 44     , 4452   
1329, 14.090, 44     , 4460   
1330, 14.100, 44     , 4467   
1331, 14.110, 44     , 4476   
1332, 14.120, 46     , 4484   
1333, 14.130, 46     , 4491   
1334, 14.140, 46     , 4500   
1335, 14.150, 46     , 4508   
1336, 14.160, 46     , 4514   
1337, 14.170, 46     , 4524   
1338, 14.180, 46     , 4531   
1339, 14.190, 46     , 4538   
1340, 14.200, 46     , 4547   
1341, 14.210, 46     , 4555   
1342, 14.220, 48     , 4562   
1343, 14.230, 48     , 4572   
1344, 14.240, 48     , 4580   
1345, 14.250, 48     , 4587   
1346, 14.260, 48     , 4597   
1347, 14.270, 48     , 4604   
1348, 14.280, 48     , 4612   
1349, 14.290, 48     , 4621   
1350, 14.300, 47     , 4629   
1351, 14.310, 47     , 4636   
1352, 14.320, 46     , 4646   
1353, 14.330, 46     , 4654   
1354, 14.340, 46     , 4661   
1355, 14.350, 46     , 4670   
1356, 14.360, 46     , 4678   
1357, 14.370, 46     , 4685   
1358, 14.380, 46     , 4694   
1359, 14.390, 46     , 4702   
1360, 14.400, 45     , 4709   
1361, 14.410, 45     , 4719   
1362, 14.420, 45     , 4727   
1363, 14.430, 45     , 4734   
1364, 14.440, 45     , 4743   
1365, 14.450, 44     , 4751   
1366, 14.460, 44     , 4758   
1367, 14.470, 43     , 4768   
1368, 14.480, 43     , 4776   
1369, 14.490, 43     , 4782   
1370, 14.500, 42     , 4792   
1371, 14.510, 42     , 4800   
1372, 14.520, 42     , 4807   
1373, 14.530, 42     , 4816   
1374, 14.540, 42     , 4823   
1375, 14.550, 42     , 4830   
1376, 14.560, 42     , 4839   
1377, 14.570, 44     , 4847   
1378, 14.580, 44     , 4854   
1379, 14.590, 44     , 4863   
1380, 14.600, 44     , 4871   
1381, 14.610, 44     , 4878   
1382, 14.620, 44     , 4887   
1383, 14.630, 44     , 4894   
1384, 14.640, 44     , 4901   
1385, 14.650, 44     , 4910   
1386, 14.660, 44     , 4918   
1387, 14.670, 46     , 4925   
1388, 14.680, 46     , 4935   
1389, 14.690, 46     , 4942   
1390, 14.700, 45     , 4949   
1391, 14.710, 45     , 4958   
1392, 14.720, 47     , 4966   
1393, 14.730, 47     , 4973   
1394, 14.740, 47     , 4982   
1395, 14.750, 47     , 4989   
1396, 14.760, 47     , 4996   
1397, 14.770, 47     , 5005   
1398, 14.780, 47     , 5013   
1399, 14.790, 47     , 5020   
1400, 14.800, 47     , 5029   
1401, 14.810, 47     , 5037   
1402, 14.820, 47     , 5044   
1403, 14.830, 47     , 5053   
1404, 14.840, 47     , 5061   
1405, 14.850, 47     , 5068   
1406, 14.860, 47     , 5077   
1407, 14.870, 49     , 5085   
1408, 14.880, 49     , 5092   
1409, 14.890, 49     , 5101   
1410, 14.900, 48     , 5109   
1411, 14.910, 48     , 5116   
1412, 14.920, 48     , 5125   
1413, 14.930, 48     , 5133   
1414, 14.940, 48     , 5139   
1415, 14.950, 47     , 5149   
1416, 14.960, 47     , 5157   
1417, 14.970, 49     , 5165   
1418, 14.980, 49     , 5173   
1419, 14.990, 49     , 5181   
1420, 15.000, 49     , 5188   
1421, 15.010, 49     , 5197   
1422, 15.020, 49     , 5205   
1423, 15.030, 49     , 5213   
1424, 15.040, 49     , 5222   
1425, 15.050, 49     , 5230   
1426, 15.060, 49     , 5238   
1427, 15.070, 48     , 5246   
1428, 15.080, 48     , 5255   
1429, 15.090, 48     , 5262   
1430, 15.100, 48     , 5271   
1431, 15.110, 48     , 5279   
1432, 15.120, 48     , 5287   
1433, 15.130, 48     , 5296   
1434, 15.140, 48     , 5304   
1435, 15.150, 48     , 5312   
1436, 15.160, 48     , 5320   
1437, 15.170, 48     , 5328   
1438, 15.180, 48     , 5336   
1439, 15.190, 48     , 5345   
1440, 15.200, 48     , 5353   
1441, 15.210, 48     , 5360   
1442, 15.220, 48     , 5370   
1443, 15.230, 48     , 5378   
1444, 15.240, 48     , 5385   
1445, 15.250, 47     , 5395   
1446, 15.260, 47     , 5403   
1447, 15.270, 49     , 5410   
1448, 15.280, 49     , 5420   
1449, 15.290, 49     , 5428   
1450, 15.300, 48     , 5435   
1451, 15.310, 48     , 5445   
1452, 15.320, 48     , 5453   
1453, 15.330, 48     , 5460   
1454, 15.340, 48     , 5470   
1455, 15.350, 50     , 5477   
1456, 15.360, 50     , 5486   
1457, 15.370, 49     , 5495   
1458, 15.380, 49     , 5502   
1459, 15.390, 49     , 5511   
1460, 15.400, 51     , 5520   
1461, 15.410, 51     , 5528   
1462, 15.420, 50     , 5536   
1463, 15.430, 50     , 5545   
1464, 15.440, 50     , 5553   
1465, 15.450, 49     , 5561   
1466, 15.460, 49     , 5570   
1467, 15.470, 49     , 5578   
1468, 15.480, 49     , 5586   
1469, 15.490, 49     , 5596   
1470, 15.500, 51     , 5603   
1471, 15.510, 51     , 5612   
1472, 15.520, 51     , 5620   
1473, 15.530, 51     , 5628   
1474, 15.540, 51     , 5636   
1475, 15.550, 51     , 5645   
1476, 15.560, 51     , 5653   
1477, 15.570, 51     , 5661   
1478, 15.580, 51     , 5670   
1479, 15.590, 51     , 5678   
1480, 15.600, 51     , 5687   
1481, 15.610, 51     , 5696   
1482, 15.620, 50     , 5704   
1483, 15.630, 50     , 5712   
1484, 15.640, 50     , 5721   
1485, 15.650, 50     , 5729   
1486, 15.660, 50     , 5737   
1487, 15.670, 50     , 5746   
1488, 15.680, 50     , 5754   
1489, 15.690, 50     , 5762   
1490, 15.700, 52     , 5771   
1491, 15.710, 52     , 5779   
1492, 15.720, 51     , 5787   
1493, 15.730, 51     , 5796   
1494, 15.740, 51     , 5804   
1495, 15.750, 50     , 5812   
1496, 15.760, 50     , 5821   
1497, 15.770, 49     , 5829   
1498, 15.780, 49     , 5838   
1499, 15.790, 49     , 5847   
1500, 15.800, 49     , 5855   
1501, 15.810, 49     , 5863   
1502, 15.820, 48     , 5872   
1503, 15.830, 48     , 5881   
1504, 15.840, 48     , 5889   
1505, 15.850, 50     , 5898   
1506, 15.860, 50     , 5906   
1507, 15.870, 49     , 5914   
1508, 15.880, 49     , 5922   
1509, 15.890, 49     , 5930   
1510, 15.900, 48     , 5938   
1511, 15.910, 48     , 5947   
1512, 15.920, 48     , 5955   
1513, 15.930, 48     , 5963   
1514, 15.940, 48     , 5972   
1515, 15.950, 48     , 5980   
1516, 15.960, 48     , 5988   
1517, 15.970, 48     , 5997   
1518, 15.980, 48     , 6005   
1519, 15.990, 48     , 6014   
1520, 16.000, 50     , 6023   
1521, 16.010, 50     , 6030   
1522, 16.020, 49     , 6040   
1523, 16.030, 49     , 6048   
1524, 16.040, 49     , 6056   
1525, 16.050, 48     , 6064   
1526, 16.060, 48     , 6073   
1527, 16.070, 48     , 6081   
1528, 16.080, 48     , 6090   
1529, 16.090, 48     , 6099   
1530, 16.100, 50     , 6107   
1531, 16.110, 50     , 6115   
1532, 16.120, 49     , 6124   
1533, 16.130, 49     , 6133   
1534, 16.140, 49     , 6141   
1535, 16.150, 49     , 6150   
1536, 16.160, 49     , 6158   
1537, 16.170, 48     , 6167   
1538, 16.180, 48     , 6176   
1539, 16.190, 48     , 6184   
1540, 16.200, 47     , 6193   
1541, 16.210, 47     , 6202   
1542, 16.220, 47     , 6210   
1543, 16.230, 47     , 6217   
1544, 16.240, 47     , 6227   
1545, 16.250, 46     , 6236   
1546, 16.260, 46     , 6243   
1547, 16.270, 45     , 6253   
1548, 16.280, 45     , 6261   
1549, 16.290, 45     , 6268   
1550, 16.300, 45     , 6278   
1551, 16.310, 45     , 6286   
1552, 16.320, 45     , 6293   
1553, 16.330, 45     , 6303   
1554, 16.340, 45     , 6311   
1555, 16.350, 44     , 6318   
1556, 16.360, 44     , 6328   
1557, 16.370, 46     , 6336   
1558, 16.380, 46     , 6343   
1559, 16.390, 46     , 6353   
1560, 16.400, 46     , 6361   
1561, 16.410, 46     , 6368   
1562, 16.420, 46     , 6377   
1563, 16.430, 46     , 6385   
1564, 16.440, 46     , 6392   
1565, 16.450, 46     , 6401   
1566, 16.460, 46     , 6409   
1567, 16.470, 48     , 6416   
1568, 16.480, 48     , 6426   
1569, 16.490, 48     , 6434   
1570, 16.500, 48     , 6441   
1571, 16.510, 48     , 6450   
1572, 16.520, 48     , 6459   
1573, 16.530, 48     , 6466   
1574, 16.540, 48     , 6476   
1575, 16.550, 50     , 6484   
1576, 16.560, 50     , 6492   
1577, 16.570, 49     , 6501   
1578, 16.580, 49     , 6509   
1579, 16.590, 49     , 6517   
1580, 16.600, 51     , 6526   
1581, 16.610, 51     , 6533   
1582, 16.620, 50     , 6542   
1583, 16.630, 50     , 6550   
1584, 16.640, 50     , 6558   
1585, 16.650, 49     , 6566   
1586, 16.660, 49     , 6575   
1587, 16.670, 49     , 6583   
1588, 16.680, 49     , 6592   
1589, 16.690, 49     , 6601   
1590, 16.700, 51     , 6609   
1591, 16.710, 51     , 6617   
1592, 16.720, 51     , 6626   
1593, 16.730, 51     , 6634   
1594, 16.740, 51     , 6642   
1595, 16.750, 51     , 6652   
1596, 16.760, 51     , 6660   
1597, 16.770, 51     , 6668   
1598, 16.780, 51     , 6677   
1599, 16.790, 51     , 6686   
1600, 16.800, 51     , 6694   
1601, 16.810, 51     , 6703   
1602, 16.820, 50     , 6712   
1603, 16.830, 50     , 6721   
1604, 16.840, 50     , 6729   
1605, 16.850, 52     , 6738   
1606, 16.860, 52     , 6746   
1607, 16.870, 52     , 6755   
1608, 16.880, 52     , 6764   
1609, 16.890, 52     , 6772   
1610, 16.900, 52     , 6782   
1611, 16.910, 52     , 6790   
1612, 16.920, 52     , 6798   
1613, 16.930, 52     , 6808   
1614, 16.940, 52     , 6816   
1615, 16.950, 52     , 6825   
1616, 16.960, 52     , 6834   
1617, 16.970, 51     , 6843   
1618, 16.980, 51     , 6851   
1619, 16.990, 51     , 6860   
1620, 17.000, 50     , 6869   
1621, 17.010, 50     , 6878   
1622, 17.020, 49     , 6887   
1623, 17.030, 49     , 6895   
1624, 17.040, 49     , 6904   
1625, 17.050, 49     , 6913   
1626, 17.060, 49     , 6921   
1627, 17.070, 48     , 6930   
1628, 17.080, 48     , 6940   
1629, 17.090, 48     , 6948   
1630, 17.100, 48     , 6956   
1631, 17.110, 48     , 6965   
1632, 17.120, 47     , 6974   
1633, 17.130, 47     , 6982   
1634, 17.140, 47     , 6991   
1635, 17.150, 47     , 6999   
1636, 17.160, 47     , 7008   
1637, 17.170, 46     , 7017   
1638, 17.180, 46     , 7025   
1639, 17.190, 46     , 7033   
1640, 17.200, 46     , 7042   
1641, 17.210, 46     , 7050   
1642, 17.220, 46     , 7058   
1643, 17.230, 46     , 7068   
1644, 17.240, 46     , 7076   
1645, 17.250, 46     , 7084   
1646, 17.260, 46     , 7093   
1647, 17.270, 46     , 7101   
1648, 17.280, 46     , 7108   
1649, 17.290, 46     , 7118   
1650, 17.300, 46     , 7126   
1651, 17.310, 46     , 7134   
1652, 17.320, 45     , 7143   
1653, 17.330, 45     , 7151   
1654, 17.340, 45     , 7159   
1655, 17.350, 45     , 7168   
1656, 17.360, 45     , 7176   
1657, 17.370, 44     , 7184   
1658, 17.380, 44     , 7193   
1659, 17.390, 44     , 7200   
1660, 17.400, 43     , 7208   
1661, 17.410, 43     , 7217   
1662, 17.420, 42     , 7225   
1663, 17.430, 42     , 7232   
1664, 17.440, 42     , 7241   
1665, 17.450, 44     , 7249   
1666, 17.460, 44     , 7257   
1667, 17.470, 43     , 7266   
1668, 17.480, 43     , 7273   
1669, 17.490, 43     , 7281   
1670, 17.500, 45     , 7290   
1671, 17.510, 45     , 7297   
1672, 17.520, 45     , 7305   
1673, 17.530, 45     , 7314   
1674, 17.540, 45     , 7321   
1675, 17.550, 44     , 7329   
1676, 17.560, 44     , 7337   
1677, 17.570, 44     , 7345   
1678, 17.580, 44     , 7353   
1679, 17.590, 44     , 7361   
1680, 17.600, 44     , 7369   
1681, 17.610, 44     , 7376   
1682, 17.620, 44     , 7385   
1683, 17.630, 44     , 7393   
1684, 17.640, 44     , 7399   
1685, 17.650, 43     , 7409   
1686, 17.660, 43     , 7417   
1687, 17.670, 45     , 7423   
1688, 17.680, 45     , 7433   
1689, 17.690, 45     , 7440   
1690, 17.700, 45     , 7447   
1691, 17.710, 45     , 7457   
1692, 17.720, 47     , 7464   
1693, 17.730, 47     , 7471   
1694, 17.740, 47     , 7480   
1695, 17.750, 46     , 7488   
1696, 17.760, 46     , 7495   
1697, 17.770, 46     , 7504   
1698, 17.780, 46     , 7511   
1699, 17.790, 46     , 7518   
1700, 17.800, 46     , 7527   
1701, 17.810, 46     , 7535   
1702, 17.820, 46     , 7542   
1703, 17.830, 46     , 7551   
1704, 17.840, 46     , 7559   
1705, 17.850, 46     , 7566   
1706, 17.860, 46     , 7575   
1707, 17.870, 48     , 7583   
1708, 17.880, 48     , 7590   
1709, 17.890, 48     , 7599   
1710, 17.900, 48     , 7607   
1711, 17.910, 48     , 7614   
1712, 17.920, 48     , 7623   
1713, 17.930, 48     , 7630   
1714, 17.940, 48     , 7637   
1715, 17.950, 47     , 7647   
1716, 17.960, 47     , 7655   
1717, 17.970, 49     , 7661   
1718, 17.980, 49     , 7671   
1719, 17.990, 49     , 7678   
1720, 18.000, 49     , 7685   
1721, 18.010, 49     , 7695   
1722, 18.020, 49     , 7703   
1723, 18.030, 49     , 7710   
1724, 18.040, 49     , 7720   
1725, 18.050, 49     , 7728   
1726, 18.060, 49     , 7735   
1727, 18.070, 48     , 7745   
1728, 18.080, 48     , 7753   
1729, 18.090, 48     , 7760   
1730, 18.100, 48     , 7769   
1731, 18.110, 48     , 7777   
1732, 18.120, 50     , 7784   
1733, 18.130, 50     , 7794   
1734, 18.140, 50     , 7802   
1735, 18.150, 50     , 7809   
1736, 18.160, 50     , 7818   
1737, 18.170, 52     , 7826   
1738, 18.180, 52     , 7833   
1739, 18.190, 52     , 7843   
1740, 18.200, 51     , 7851   
1741, 18.210, 51     , 7858   
1742, 18.220, 51     , 7868   
1743, 18.230, 51     , 7876   
1744, 18.240, 51     , 7883   
1745, 18.250, 50     , 7893   
1746, 18.260, 50     , 7902   
1747, 18.270, 50     , 7909   
1748, 18.280, 50     , 7918   
1749, 18.290, 50     , 7927   
1750, 18.300, 50     , 7934   
1751, 18.310, 50     , 7944   
1752, 18.320, 50     , 7952   
1753, 18.330, 50     , 7959   
1754, 18.340, 50     , 7969   
1755, 18.350, 50     , 7977   
1756, 18.360, 50     , 7985   
1757, 18.370, 50     , 7994   
1758, 18.380, 50     , 8002   
1759, 18.390, 50     , 8010   
1760, 18.400, 50     , 8019   
1761, 18.410, 50     , 8028   
1762, 18.420, 49     , 8036   
1763, 18.430, 49     , 8045   
1764, 18.440, 49     , 8053   
1765, 18.450, 48     , 8061   
1766, 18.460, 48     , 8071   
1767, 18.470, 47     , 8078   
1768, 18.480, 47     , 8087   
1769, 18.490, 47     , 8095   
1770, 18.500, 47     , 8104   
1771, 18.510, 47     , 8112   
1772, 18.520, 46     , 8121   
1773, 18.530, 46     , 8129   
1774, 18.540, 46     , 8137   
1775, 18.550, 48     , 8145   
1776, 18.560, 48     , 8153   
1777, 18.570, 48     , 8161   
1778, 18.580, 48     , 8170   
1779, 18.590, 48     , 8178   
1780, 18.600, 48     , 8186   
1781, 18.610, 48     , 8194   
1782, 18.620, 48     , 8202   
1783, 18.630, 48     , 8210   
1784, 18.640, 48     , 8219   
1785, 18.650, 48     , 8227   
1786, 18.660, 48     , 8235   
1787, 18.670, 47     , 8244   
1788, 18.680, 47     , 8251   
1789, 18.690, 47     , 8259   
1790, 18.700, 47     , 8268   
1791, 18.710, 47     , 8276   
1792, 18.720, 46     , 8284   
1793, 18.730, 46     , 8292   
1794, 18.740, 46     , 8300   
1795, 18.750, 45     , 8308   
1796, 18.760, 45     , 8317   
1797, 18.770, 44     , 8324   
1798, 18.780, 44     , 8332   
1799, 18.790, 44     , 8341   
1800, 18.800, 44     , 8349   
1801, 18.810, 44     , 8357   
1802, 18.820, 43     , 8366   
1803, 18.830, 43     , 8373   
1804, 18.840, 43     , 8381   
1805, 18.850, 43     , 8390   
1806, 18.860, 43     , 8398   
1807, 18.870, 43     , 8405   
1808, 18.880, 43     , 8414   
1809, 18.890, 43     , 8421   
1810, 18.900, 42     , 8429   
1811, 18.910, 42     , 8437   
1812, 18.920, 42     , 8445   
1813, 18.930, 42     , 8451   
1814, 18.940, 42     , 8461   
1815, 18.950, 42     , 8468   
1816, 18.960, 42     , 8475   
1817, 18.970, 42     , 8484   
1818, 18.980, 42     , 8492   
1819, 18.990, 42     , 8498   
1820, 19.000, 41     , 8508   
1821, 19.010, 41     , 8515   
1822, 19.020, 43     , 8522   
1823, 19.030, 43     , 8531   
1824, 19.040, 43     , 8538   
1825, 19.050, 43     , 8545   
1826, 19.060, 43     , 8554   
1827, 19.070, 45     , 8562   
1828, 19.080, 45     , 8569   
1829, 19.090, 45     , 8577   
1830, 19.100, 45     , 8585   
1831, 19.110, 45     , 8592   
1832, 19.120, 45     , 8601   
1833, 19.130, 45     , 8608   
1834, 19.140, 45     , 8615   
1835, 19.150, 45     , 8624   
1836, 19.160, 45     , 8632   
1837, 19.170, 45     , 8639   
1838, 19.180, 45     , 8648   
1839, 19.190, 45     , 8656   
1840, 19.200, 45     , 8663   
1841, 19.210, 45     , 8672   
1842, 19.220, 45     , 8680   
1843, 19.230, 45     , 8686   
1844, 19.240, 45     , 8696   
1845, 19.250, 45     , 8704   
1846, 19.260, 45     , 8710   
1847, 19.270, 45     , 8720   
1848, 19.280, 45     , 8727   
1849, 19.290, 45     , 8734   
1850, 19.300, 45     , 8743   
1851, 19.310, 45     , 8751   
1852, 19.320, 47     , 8757   
1853, 19.330, 47     , 8766   
1854, 19.340, 47     , 8774   
1855, 19.350, 47     , 8781   
1856, 19.360, 47     , 8790   
1857, 19.370, 47     , 8798   
1858, 19.380, 47     , 8805   
1859, 19.390, 47     , 8814   
1860, 19.400, 47     , 8822   
1861, 19.410, 47     , 8829   
1862, 19.420, 47     , 8838   
1863, 19.430, 47     , 8846   
1864, 19.440, 47     , 8853   
1865, 19.450, 47     , 8862   
1866, 19.460, 47     , 8870   
1867, 19.470, 47     , 8877   
1868, 19.480, 47     , 8886   
1869, 19.490, 47     , 8894   
1870, 19.500, 47     , 8900   
1871, 19.510, 47     , 8910   
1872, 19.520, 49     , 8917   
1873, 19.530, 49     , 8924   
1874, 19.540, 49     , 8933   
1875, 19.550, 49     , 8941   
1876, 19.560, 49     , 8948   
1877, 19.570, 49     , 8958   
1878, 19.580, 49     , 8966   
1879, 19.590, 49     , 8973   
1880, 19.600, 49     , 8983   
1881, 19.610, 49     , 8990   
1882, 19.620, 49     , 8998   
1883, 19.630, 49     , 9007   
1884, 19.640, 49     , 9015   
1885, 19.650, 48     , 9023   
1886, 19.660, 48     , 9032   
1887, 19.670, 48     , 9040   
1888, 19.680, 48     , 9048   
1889, 19.690, 48     , 9056   
1890, 19.700, 50     , 9064   
1891, 19.710, 50     , 9072   
1892, 19.720, 50     , 9081   
1893, 19.730, 50     , 9089   
1894, 19.740, 50     , 9096   
1895, 19.750, 50     , 9106   
1896, 19.760, 50     , 9113   
1897, 19.770, 49     , 9122   
1898, 19.780, 49     , 9131   
1899, 19.790, 49     , 9139   
1900, 19.800, 49     , 9147   
1901, 19.810, 49     , 9156   
1902, 19.820, 49     , 9164   
1903, 19.830, 49     , 9172   
1904, 19.840, 49     , 9181   
1905, 19.850, 49     , 9189   
1906, 19.860, 49     , 9197   
1907, 19.870, 49     , 9206   
1908, 19.880, 49     , 9214   
1909, 19.890, 49     , 9222   
1910, 19.900, 49     , 9232   
1911, 19.910, 49     , 9239   
1912, 19.920, 48     , 9248   
1913, 19.930, 48     , 9257   
1914, 19.940, 48     , 9265   
1915, 19.950, 47     , 9273   
1916, 19.960, 47     , 9282   
1917, 19.970, 49     , 9290   
1918, 19.980, 49     , 9298   
1919, 19.990, 49     , 9308   
1920, 20.000, 49     , 9316   
1921, 20.010, 49     , 9323   
1922, 20.020, 48     , 9333   
1923, 20.030, 48     , 9341   
1924, 20.040, 48     , 9348   
1925, 20.050, 47     , 9358   
1926, 20.060, 47     , 9366   
1927, 20.070, 49     , 9373   
1928, 20.080, 49     , 9383   
1929, 20.090, 49     , 9391   
1930, 20.100, 49     , 9398   
1931, 20.110, 49     , 9408   
1932, 20.120, 48     , 9415   
1933, 20.130, 48     , 9424   
1934, 20.140, 48     , 9432   
1935, 20.150, 48     , 9440   
1936, 20.160, 48     , 9448   
1937, 20.170, 48     , 9457   
1938, 20.180, 48     , 9465   
1939, 20.190, 48     , 9473   
1940, 20.200, 48     , 9482   
1941, 20.210, 48     , 9490   
1942, 20.220, 47     , 9498   
1943, 20.230, 47     , 9507   
1944, 20.240, 47     , 9514   
1945, 20.250, 46     , 9522   
1946, 20.260, 46     , 9531   
1947, 20.270, 46     , 9539   
1948, 20.280, 46     , 9547   
1949, 20.290, 46     , 9555   
1950, 20.300, 46     , 9563   
1951, 20.310, 46     , 9570   
1952, 20.320, 45     , 9580   
1953, 20.330, 45     , 9588   
1954, 20.340, 45     , 9595   
1955, 20.350, 45     , 9604   
1956, 20.360, 45     , 9612   
1957, 20.370, 47     , 9619   
1958, 20.380, 47     , 9629   
1959, 20.390, 47     , 9637   
1960, 20.400, 47     , 9644   
1961, 20.410, 47     , 9653   
1962, 20.420, 49     , 9661   
1963, 20.430, 49     , 9668   
1964, 20.440, 49     , 9677   
1965, 20.450, 48     , 9685   
1966, 20.460, 48     , 9692   
1967, 20.470, 48     , 9701   
1968, 20.480, 48     , 9709   
1969, 20.490, 48     , 9716   
1970, 20.500, 48     , 9725   
1971, 20.510, 48     , 9733   
1972, 20.520, 50     , 9740   
1973, 20.530, 50     , 9750   
1974, 20.540, 50     , 9758   
1975, 20.550, 49     , 9765   
1976, 20.560, 49     , 9775   
1977, 20.570, 49     , 9783   
1978, 20.580, 49     , 9790   
1979, 20.590, 49     , 9800   
1980, 20.600, 49     , 9808   
1981, 20.610, 49     , 9815   
1982, 20.620, 48     , 9824   
1983, 20.630, 48     , 9833   
1984, 20.640, 48     , 9840   
1985, 20.650, 48     , 9849   
1986, 20.660, 48     , 9857   
1987, 20.670, 50     , 9864   
1988, 20.680, 50     , 9874   
1989, 20.690, 50     , 9882   
1990, 20.700, 49     , 9889   
1991, 20.710, 49     , 9899   
1992, 20.720, 51     , 9907   
1993, 20.730, 51     , 9915   
1994, 20.740, 51     , 9925   
1995, 20.750, 51     , 9933   
1996, 20.760, 51     , 9940   
1997, 20.770, 51     , 9950   
1998, 20.780, 51     , 9958   
1999, 20.790, 51     , 9966   
2000, 20.800, 51     , 9975   
2001, 20.810, 51     , 9984   
2002, 20.820, 51     , 9991   
2003, 20.830, 51     , 10001  
2004, 20.840, 51     , 10009  
2005, 20.850, 50     , 10016  
2006, 20.860, 50     , 10026  
2007, 20.870, 52     , 10034  
2008, 20.880, 52     , 10041  
2009, 20.890, 52     , 10051  
2010, 20.900, 51     , 10060  
2011, 20.910, 51     , 10067  
2012, 20.920, 50     , 10077  
2013, 20.930, 50     , 10085  
2014, 20.940, 50     , 10093  
2015, 20.950, 50     , 10103  
2016, 20.960, 50     , 10111  
2017, 20.970, 50     , 10118  
2018, 20.980, 50     , 10128  
2019, 20.990, 50     , 10136  
2020, 21.000, 49     , 10143  
2021, 21.010, 49     , 10153  
2022, 21.020, 51     , 10161  
2023, 21.030, 51     , 10168  
2024, 21.040, 51     , 10178  
2025, 21.050, 50     , 10186  
2026, 21.060, 50     , 10193  
2027, 21.070, 50     , 10203  
2028, 21.080, 50     , 10212  
2029, 21.090, 50     , 10219  
2030, 21.100, 50     , 10229  
2031, 21.110, 50     , 10237  
2032, 21.120, 50     , 10245  
2033, 21.130, 50     , 10254  
2034, 21.140, 50     , 10263  
2035, 21.150, 50     , 10270  
2036, 21.160, 50     , 10280  
2037, 21.170, 50     , 10288  
2038, 21.180, 50     , 10295  
2039, 21.190, 50     , 10305  
2040, 21.200, 49     , 10313  
2041, 21.210, 49     , 10320  
2042, 21.220, 48     , 10330  
2043, 21.230, 48     , 10338  
2044, 21.240, 48     , 10346  
2045, 21.250, 50     , 10355  
2046, 21.260, 50     , 10363  
2047, 21.270, 49     , 10371  
2048, 21.280, 49     , 10380  
2049, 21.290, 49     , 10388  
2050, 21.300, 49     , 10396  
2051, 21.310, 49     , 10405  
2052, 21.320, 49     , 10413  
2053, 21.330, 49     , 10421  
2054, 21.340, 49     , 10430  
2055, 21.350, 49     , 10438  
2056, 21.360, 49     , 10446  
2057, 21.370, 48     , 10455  
2058, 21.380, 48     , 10463  
2059, 21.390, 48     , 10471  
2060, 21.400, 48     , 10480  
2061, 21.410, 48     , 10488  
2062, 21.420, 48     , 10496  
2063, 21.430, 48     , 10505  
2064, 21.440, 48     , 10513  
2065, 21.450, 47     , 10521  
2066, 21.460, 47     , 10530  
2067, 21.470, 46     , 10538  
2068, 21.480, 46     , 10547  
2069, 21.490, 46     , 10556  
2070, 21.500, 48     , 10564  
2071, 21.510, 48     , 10572  
2072, 21.520, 48     , 10581  
2073, 21.530, 48     , 10589  
2074, 21.540, 48     , 10597  
2075, 21.550, 48     , 10606  
2076, 21.560, 48     , 10614  
2077, 21.570, 47     , 10622  
2078, 21.580, 47     , 10631  
2079, 21.590, 47     , 10639  
2080, 21.600, 47     , 10647  
2081, 21.610, 47     , 10656  
2082, 21.620, 46     , 10663  
2083, 21.630, 46     , 10672  
2084, 21.640, 46     , 10680  
2085, 21.650, 46     , 10688  
2086, 21.660, 46     , 10696  
2087, 21.670, 46     , 10704  
2088, 21.680, 46     , 10713  
2089, 21.690, 46     , 10720  
2090, 21.700, 45     , 10730  
