Row, Timestamp, Series 1, Series 2
1102, 11.330, 49     , 9958   
1103, 11.340, 49     , 9967   
1104, 11.350, 48     , 9974   
1105, 11.360, 48     , 9984   
1106, 11.370, 48     , 9992   
1107, 11.380, 48     , 9999   
1108, 11.390, 48     , 10009  
1109, 11.400, 48     , 10017  
1110, 11.410, 48     , 10025  
1111, 11.420, 48     , 10035  
1112, 11.430, 47     , 10043  
1113, 11.440, 47     , 10052  
1114, 11.450, 46     , 10061  
1115, 11.460, 46     , 10069  
1116, 11.470, 46     , 10077  
1117, 11.480, 46     , 10086  
1118, 11.490, 46     , 10095  
1119, 11.500, 46     , 10103  
1120, 11.510, 46     , 10112  
1121, 11.520, 46     , 10120  
1122, 11.530, 45     , 10128  
1123, 11.540, 45     , 10137  
1124, 11.550, 45     , 10145  
1125, 11.560, 45     , 10153  
1126, 11.570, 45     , 10162  
1127, 11.580, 45     , 10170  
1128, 11.590, 45     , 10178  
1129, 11.600, 44     , 10188  
1130, 11.610, 44     , 10196  
1131, 11.620, 44     , 10204  
1132, 11.630, 46     , 10213  
1133, 11.640, 46     , 10221  
1134, 11.650, 45     , 10229  
1135, 11.660, 45     , 10237  
1136, 11.670, 45     , 10245  
1137, 11.680, 45     , 10253  
1138, 11.690, 45     , 10262  
1139, 11.700, 47     , 10270  
1140, 11.710, 47     , 10278  
1141, 11.720, 47     , 10287  
1142, 11.730, 47     , 10294  
1143, 11.740, 47     , 10302  
1144, 11.750, 47     , 10310  
1145, 11.760, 47     , 10319  
1146, 11.770, 47     , 10327  
1147, 11.780, 47     , 10336  
